,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistId,collectionArtistViewUrl,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,contentAdvisoryRating,shortDescription,longDescription,hasITunesExtras,collectionArtistName
10,track,song,32940.0,159292399.0,159293419,Michael Jackson,The Essential Michael Jackson,Rock With You,The Essential Michael Jackson,Rock With You (Single Version),https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/rock-with-you-single-version/159292399?i=159293419&uo=4,https://music.apple.com/us/album/rock-with-you-single-version/159292399?i=159293419&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/fa/75/5c/fa755cec-d37d-32e1-2f5b-95ed4b196af1/mzaf_784968037044920496.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1979-08-10T07:00:00Z,notExplicit,notExplicit,2.0,1.0,21.0,11.0,204194,USA,USD,Pop,True,,,,,,,,,,,
11,track,song,32940.0,159292399.0,159294485,Michael Jackson,The Essential Michael Jackson,Dirty Diana,The Essential Michael Jackson,Dirty Diana,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/dirty-diana/159292399?i=159294485&uo=4,https://music.apple.com/us/album/dirty-diana/159292399?i=159294485&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/41/98/35/4198353a-ba46-2bc2-f5ce-d5316a3e1b2e/mzaf_707453884509876040.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1987-08-31T07:00:00Z,notExplicit,notExplicit,2.0,2.0,17.0,6.0,282596,USA,USD,Pop,True,,,,,,,,,,,
12,track,song,32940.0,159292399.0,159294254,Michael Jackson,The Essential Michael Jackson,Human Nature,The Essential Michael Jackson,Human Nature (Single Version),https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/human-nature-single-version/159292399?i=159294254&uo=4,https://music.apple.com/us/album/human-nature-single-version/159292399?i=159294254&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/5d/29/4a/5d294a9b-cf16-5d75-5d15-64abeb72ed26/mzaf_1487833623706589694.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1982-11-30T08:00:00Z,notExplicit,notExplicit,2.0,1.0,21.0,19.0,227245,USA,USD,Pop,True,,,,,,,,,,,
13,track,song,32940.0,159292399.0,159294123,Michael Jackson,The Essential Michael Jackson,Wanna Be Startin' Somethin',The Essential Michael Jackson,Wanna Be Startin' Somethin' (Single Version),https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/wanna-be-startin-somethin-single-version/159292399?i=159294123&uo=4,https://music.apple.com/us/album/wanna-be-startin-somethin-single-version/159292399?i=159294123&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/c2/76/ff/c276ffaa-ffaa-ec97-e753-31dab7b124ec/mzaf_12819456541834310391.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1983-05-08T07:00:00Z,notExplicit,notExplicit,2.0,1.0,21.0,18.0,260888,USA,USD,Pop,True,,,,,,,,,,,
14,track,feature-movie,,1312934169.0,957056432,Matthew Vaughn,Kingsman 2 Movie Collection,Kingsman: The Secret Service,Kingsman 2 Movie Collection,Kingsman: The Secret Service,,https://itunes.apple.com/us/movie/kingsman-the-secret-service/id957056432?uo=4,https://itunes.apple.com/us/movie/kingsman-the-secret-service/id957056432?uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video128/v4/80/3c/d2/803cd22e-6106-6405-7c58-b66474938b9a/mzvf_1749685159841077409.640x352.h264lc.U.p.m4v,https://is5-ssl.mzstatic.com/image/thumb/Video3/v4/f7/5b/b2/f75bb2dd-f38b-edf6-c726-6c5d31b6a29f/pr_source.lsr/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Video3/v4/f7/5b/b2/f75bb2dd-f38b-edf6-c726-6c5d31b6a29f/pr_source.lsr/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Video3/v4/f7/5b/b2/f75bb2dd-f38b-edf6-c726-6c5d31b6a29f/pr_source.lsr/100x100bb.jpg,14.99,14.99,2015-02-13T08:00:00Z,notExplicit,notExplicit,1.0,1.0,2.0,1.0,7749032,USA,USD,Action & Adventure,,345346894.0,https://itunes.apple.com/us/artist/20th-century-fox-film/345346894?uo=4,3.99,14.99,14.99,3.99,R,A super-secret organization recruits an unrefined but promising street kid into the agency's ultra-,"A super-secret organization recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a dire global threat emerges from a twisted tech genius. A phenomenal cast, including Colin Firth, Samuel L. Jackson and Michael Caine, lead this action-packed spy-thriller directed by Matthew Vaughn (X-Men: First Class).",True,
15,track,song,32940.0,159292399.0,159295880,Michael Jackson,The Essential Michael Jackson,You Are Not Alone,The Essential Michael Jackson,You Are Not Alone (Single Version),https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/you-are-not-alone-single-version/159292399?i=159295880&uo=4,https://music.apple.com/us/album/you-are-not-alone-single-version/159292399?i=159295880&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/e0/1d/63/e01d631f-3aab-46f0-2710-f9b1558f6e77/mzaf_12562350444357512048.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1995-08-15T07:00:00Z,notExplicit,notExplicit,2.0,2.0,17.0,16.0,295354,USA,USD,Pop,True,,,,,,,,,,,
16,track,song,32940.0,159292399.0,159295684,Michael Jackson,The Essential Michael Jackson,Will You Be There,The Essential Michael Jackson,Will You Be There (Single Version),https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/will-you-be-there-single-version/159292399?i=159295684&uo=4,https://music.apple.com/us/album/will-you-be-there-single-version/159292399?i=159295684&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/41/8e/17/418e170a-e840-4d62-a52b-bf7287793428/mzaf_12616723916874337623.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1993-06-28T07:00:00Z,notExplicit,notExplicit,2.0,2.0,17.0,14.0,224015,USA,USD,Pop,True,,,,,,,,,,,
17,track,song,32940.0,159292399.0,159295548,Michael Jackson,The Essential Michael Jackson,Remember the Time,The Essential Michael Jackson,Remember the Time,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/remember-the-time/159292399?i=159295548&uo=4,https://music.apple.com/us/album/remember-the-time/159292399?i=159295548&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/87/aa/29/87aa2918-c3dd-dc59-82c7-868ba12dc11f/mzaf_18021770857534065286.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1991-11-26T08:00:00Z,notExplicit,notExplicit,2.0,2.0,17.0,11.0,240745,USA,USD,Pop,True,,,,,,,,,,,
18,track,feature-movie,,1636558251.0,452283395,Steven Spielberg,Jurassic World Ultimate Collection (1-6),Jurassic Park,Jurassic World Ultimate Collection (1-6),Jurassic Park,,https://itunes.apple.com/us/movie/jurassic-park/id452283395?uo=4,https://itunes.apple.com/us/movie/jurassic-park/id452283395?uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video128/v4/9c/53/14/9c5314c8-f40a-8ad5-af0b-6c8501858564/mzvf_7914532583128451539.640x342.h264lc.U.p.m4v,https://is5-ssl.mzstatic.com/image/thumb/Video124/v4/9b/4c/15/9b4c1561-5ed2-aa67-96d2-f706598a16a8/pr_source.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Video124/v4/9b/4c/15/9b4c1561-5ed2-aa67-96d2-f706598a16a8/pr_source.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Video124/v4/9b/4c/15/9b4c1561-5ed2-aa67-96d2-f706598a16a8/pr_source.jpg/100x100bb.jpg,59.99,14.99,1993-06-11T07:00:00Z,notExplicit,notExplicit,,,6.0,1.0,7588287,USA,USD,Action & Adventure,,345353262.0,https://itunes.apple.com/us/artist/universal-studios-home-entertainment/345353262?uo=4,3.99,59.99,14.99,3.99,PG-13,,"Director Steven Spielberg's Jurassic Park masterpiece is one of the most successful films in worldwide box office history and remains a compelling and spectacular experience. This thrilling adventure features Sam Neill, Laura Dern, Jeff Goldblum and Richard Attenborough. Featuring incredible special effects and action-packed drama, Jurassic Park takes you to a remote island where an amazing theme park with living dinosaurs is about to turn deadly, as five people must battle to survive among the prehistoric predators.",True,
19,track,song,546590.0,159292399.0,159293270,The Jacksons,The Essential Michael Jackson,Shake Your Body (Down to the Ground),The Essential Michael Jackson,Shake Your Body (Down to the Ground) [Single Version],https://music.apple.com/us/artist/the-jacksons/546590?uo=4,https://music.apple.com/us/album/shake-your-body-down-to-the-ground-single-version/159292399?i=159293270&uo=4,https://music.apple.com/us/album/shake-your-body-down-to-the-ground-single-version/159292399?i=159293270&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/3a/b9/47/3ab947a9-848d-ffc8-6b81-cd2d40750bce/mzaf_10218508159349784499.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1978-12-08T08:00:00Z,notExplicit,notExplicit,2.0,1.0,21.0,9.0,226113,USA,USD,Pop,True,32940.0,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,,,,,,,,,Michael Jackson
20,track,song,32940.0,159292399.0,159295942,Michael Jackson,The Essential Michael Jackson,You Rock My World,The Essential Michael Jackson,You Rock My World,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/you-rock-my-world/159292399?i=159295942&uo=4,https://music.apple.com/us/album/you-rock-my-world/159292399?i=159295942&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/da/aa/99/daaa997e-b4e6-ba34-4768-0dedb5328920/mzaf_9652671719974964500.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,2001-08-22T07:00:00Z,notExplicit,notExplicit,2.0,2.0,17.0,17.0,307072,USA,USD,Pop,True,,,,,,,,,,,
21,track,song,32940.0,159292399.0,159295278,Michael Jackson,The Essential Michael Jackson,Heal the World,The Essential Michael Jackson,Heal the World,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/heal-the-world/159292399?i=159295278&uo=4,https://music.apple.com/us/album/heal-the-world/159292399?i=159295278&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ad/ae/68/adae681e-8cf5-433a-3bcb-6d7c77bb201a/mzaf_6532475142928018198.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1991-11-26T08:00:00Z,notExplicit,notExplicit,2.0,2.0,17.0,10.0,385713,USA,USD,Pop,True,,,,,,,,,,,
22,track,song,32940.0,159292399.0,159293470,Michael Jackson,The Essential Michael Jackson,Off the Wall,The Essential Michael Jackson,Off the Wall (Single Version),https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/off-the-wall-single-version/159292399?i=159293470&uo=4,https://music.apple.com/us/album/off-the-wall-single-version/159292399?i=159293470&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/ca/00/4c/ca004cb7-828a-5737-b210-b11b796384a4/mzaf_3218203170630769010.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1979-08-10T07:00:00Z,notExplicit,notExplicit,2.0,1.0,21.0,12.0,226803,USA,USD,Pop,True,,,,,,,,,,,
23,track,feature-movie,,1418209167.0,983441161,Joss Whedon,Avengers 3-Movie Collection,Avengers: Age of Ultron,Avengers 3-Movie Collection,Avengers: Age of Ultron,,https://itunes.apple.com/us/movie/avengers-age-of-ultron/id983441161?uo=4,https://itunes.apple.com/us/movie/avengers-age-of-ultron/id983441161?uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video111/v4/6d/e7/ec/6de7ec0f-1c25-6fc6-5d16-428df7294570/mzvf_5389988180012402339.640x352.h264lc.U.p.m4v,https://is2-ssl.mzstatic.com/image/thumb/Video128/v4/8b/e2/b4/8be2b4e0-a5b6-101f-2f7c-5ee8059f6bec/contsched.vgywqltn.lsr/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Video128/v4/8b/e2/b4/8be2b4e0-a5b6-101f-2f7c-5ee8059f6bec/contsched.vgywqltn.lsr/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Video128/v4/8b/e2/b4/8be2b4e0-a5b6-101f-2f7c-5ee8059f6bec/contsched.vgywqltn.lsr/100x100bb.jpg,19.99,19.99,2015-05-01T07:00:00Z,notExplicit,notExplicit,1.0,1.0,3.0,2.0,8519383,USA,USD,Action & Adventure,,410641764.0,https://itunes.apple.com/us/artist/buena-vista-home-entertainment-inc/410641764?uo=4,3.99,19.99,19.99,3.99,PG-13,"Marvel Studios presents “Avengers: Age of Ultron,” the epic follow-up to the biggest Super Hero","Marvel Studios presents “Avengers: Age of Ultron,” the epic follow-up to the biggest Super Hero movie of all time. When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes, including Iron Man, Captain America, Thor, The Incredible Hulk, Black Widow and Hawkeye, are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",True,
24,track,song,546590.0,159292399.0,159293217,The Jacksons,The Essential Michael Jackson,Blame It On the Boogie,The Essential Michael Jackson,Blame It On the Boogie,https://music.apple.com/us/artist/the-jacksons/546590?uo=4,https://music.apple.com/us/album/blame-it-on-the-boogie/159292399?i=159293217&uo=4,https://music.apple.com/us/album/blame-it-on-the-boogie/159292399?i=159293217&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/f1/3f/58/f13f58ae-ec93-8b0f-83d4-f8fd7fc9a45a/mzaf_2110383398913613097.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1978-08-23T07:00:00Z,notExplicit,notExplicit,2.0,1.0,21.0,8.0,215031,USA,USD,Pop,True,32940.0,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,,,,,,,,,Michael Jackson
25,track,feature-movie,,585551156.0,389745411,Adam McKay,Step Brothers / The Other Guys,The Other Guys,Step Brothers / The Other Guys,The Other Guys,,https://itunes.apple.com/us/movie/the-other-guys/id389745411?uo=4,https://itunes.apple.com/us/movie/the-other-guys/id389745411?uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video127/v4/bc/6a/c3/bc6ac343-8a68-88d1-ea85-494fe19d1cea/mzvf_5022880790523730351.640x404.h264lc.U.p.m4v,https://is2-ssl.mzstatic.com/image/thumb/Video2/v4/0d/8f/88/0d8f8872-c7e6-db12-3a16-ed3caadd08ec/pr_source.lsr/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Video2/v4/0d/8f/88/0d8f8872-c7e6-db12-3a16-ed3caadd08ec/pr_source.lsr/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Video2/v4/0d/8f/88/0d8f8872-c7e6-db12-3a16-ed3caadd08ec/pr_source.lsr/100x100bb.jpg,19.98,6.99,2010-08-06T07:00:00Z,notExplicit,notExplicit,1.0,1.0,2.0,2.0,6448543,USA,USD,Action & Adventure,,345346702.0,https://itunes.apple.com/us/artist/sony-pictures-entertainment/345346702?uo=4,3.99,21.98,6.99,3.99,PG-13,,"NYPD Detectives Christopher Danson and P.K. Highsmith (Dwayne Johnson and Samuel L. Jackson) are the baddest and most beloved cops in New York City. They don't get tattoos – other men get tattoos of them. Two desks over and one back, sit Detectives Allen Gamble (Will Ferrell) and Terry Hoitz (Mark Wahlberg). You've seen them in the background of photos of Danson and Highsmith, out of focus and eyes closed. They're not heroes – they're ""the Other Guys. ""But every cop has his or her day and soon Gamble and Hoitz stumble into a seemingly innocuous case no other detective wants to touch that could turn into New York City's biggest crime. It's the opportunity of their lives, but do these guys have the right stuff? Columbia Pictures' ensemble action comedy The Other Guys stars Will Ferrell, Mark Wahlberg, Eva Mendes, Michael Keaton, Steve Coogan, Ray Stevenson, with Samuel L. Jackson and Dwayne Johnson. Directed by Adam McKay and written by Adam McKay & Chris Henchy, the producers are Will Ferrell, Adam McKay, Jimmy Miller, and Patrick Crowley.",True,
26,track,song,32940.0,159292399.0,159293734,Michael Jackson,The Essential Michael Jackson,The Girl Is Mine,The Essential Michael Jackson,The Girl Is Mine,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/the-girl-is-mine/159292399?i=159293734&uo=4,https://music.apple.com/us/album/the-girl-is-mine/159292399?i=159293734&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/fb/36/2e/fb362ee4-0830-ac20-ece5-9dbe71c21fd1/mzaf_6272694586558051182.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1982-10-18T07:00:00Z,notExplicit,notExplicit,2.0,1.0,21.0,15.0,222737,USA,USD,Pop,True,,,,,,,,,,,
27,track,song,32940.0,159292399.0,159294407,Michael Jackson,The Essential Michael Jackson,Leave Me Alone,The Essential Michael Jackson,Leave Me Alone,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/leave-me-alone/159292399?i=159294407&uo=4,https://music.apple.com/us/album/leave-me-alone/159292399?i=159294407&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/2f/8d/66/2f8d66e0-fddf-7b28-4c54-923673c913bd/mzaf_5206366903552683302.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1987-08-31T07:00:00Z,notExplicit,notExplicit,2.0,2.0,17.0,3.0,281415,USA,USD,Pop,True,,,,,,,,,,,
28,track,song,32940.0,159292399.0,159294386,Michael Jackson,The Essential Michael Jackson,I Just Can't Stop Loving You,The Essential Michael Jackson,I Just Can't Stop Loving You,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,https://music.apple.com/us/album/i-just-cant-stop-loving-you/159292399?i=159294386&uo=4,https://music.apple.com/us/album/i-just-cant-stop-loving-you/159292399?i=159294386&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/1d/e2/23/1de223e3-ed94-007e-6519-4b7d88f9beb4/mzaf_15854813974339428738.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1987-07-20T07:00:00Z,notExplicit,notExplicit,2.0,2.0,17.0,2.0,252804,USA,USD,Pop,True,,,,,,,,,,,
29,track,song,546590.0,159292399.0,159293569,The Jacksons,The Essential Michael Jackson,Can You Feel It,The Essential Michael Jackson,Can You Feel It (Single Version),https://music.apple.com/us/artist/the-jacksons/546590?uo=4,https://music.apple.com/us/album/can-you-feel-it-single-version/159292399?i=159293569&uo=4,https://music.apple.com/us/album/can-you-feel-it-single-version/159292399?i=159293569&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/26/c9/37/26c937b2-ceb6-84bb-9c51-ddb67d479a32/mzaf_4320018197007915712.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3d/9d/38/3d9d3811-71f0-3a0e-1ada-3004e56ff852/827969428726.jpg/100x100bb.jpg,16.99,1.29,1981-03-05T08:00:00Z,notExplicit,notExplicit,2.0,1.0,21.0,14.0,231178,USA,USD,Pop,True,32940.0,https://music.apple.com/us/artist/michael-jackson/32940?uo=4,,,,,,,,,Michael Jackson
